Time, roll, rollrate, rollDesired, rollError, pitch, pitchRate, pitchDesired, pitchError, yaw, yawRate, yawDesired, yawError, throttle
16.706371,-0.442918605212,0.243902233009,0,0.442918605212,1.25711332237,-0.853657815531,0,-1.25711332237,-20.7477181669,1.21951116504,-0.0,20.7477181669,1.2
16.804798,-0.381196908762,0.304877791261,0,0.381196908762,1.26394063722,-1.03658449029,0,-1.26394063722,-20.860326943,1.15853560679,-0.0,20.860326943,1.2
16.90299,-0.382841057991,0.121951116504,0,0.382841057991,1.17277680337,-0.853657815531,0,-1.17277680337,-21.0033736692,1.52438895631,-0.0,21.0033736692,1.2
17.001796,-0.369779119379,0.304877791261,0,0.369779119379,1.17711147482,-0.914633373783,0,-1.17711147482,-21.1401912329,1.2804867233,-0.0,21.1401912329,1.2
17.101192,-0.386539443425,0.365853349513,0,0.386539443425,1.18378505246,-0.853657815531,0,-1.18378505246,-21.2554741326,1.21951116504,-0.0,21.2554741326,1.2
17.200258,-0.338838386886,0.182926674757,0,0.338838386886,1.19067905166,-0.975608932035,0,-1.19067905166,-21.3879477524,1.4024378398,-0.0,21.3879477524,1.2
17.29892,-0.340690754193,0.304877791261,0,0.340690754193,1.17673667166,-0.853657815531,0,-1.17673667166,-21.5145422135,1.21951116504,-0.0,21.5145422135,1.2
17.397958,-0.320389631814,0.304877791261,0,0.320389631814,1.15071266281,-0.670731140774,0,-1.15071266281,-21.6321715765,1.2804867233,-0.0,21.6321715765,1.2
17.496304,-0.37227598871,0.304877791261,0,0.37227598871,1.0230400143,-0.792682257279,0,-1.0230400143,-21.7782423716,1.58536451456,-0.0,21.7782423716,1.2
17.595278,-0.226713272227,0.426828907765,0,0.226713272227,1.07062148536,-0.975608932035,0,-1.07062148536,-21.9015143088,0.914633373783,-0.0,21.9015143088,1.2
17.694102,-0.297026850009,0.54878002427,0,0.297026850009,1.05593000353,-0.731706699026,0,-1.05593000353,-22.0049481072,1.34146228155,-0.0,22.0049481072,1.2
17.792408,-0.203309783592,0.365853349513,0,0.203309783592,1.10479573081,-0.670731140774,0,-1.10479573081,-22.1521225694,1.70731563106,-0.0,22.1521225694,1.2
17.890691,-0.250499014715,0.121951116504,0,0.250499014715,1.2058905178,-0.853657815531,0,-1.2058905178,-22.2807323527,1.21951116504,-0.0,22.2807323527,1.2
17.989842,-0.21229479412,0.487804466018,0,0.21229479412,1.0988055726,-0.731706699026,0,-1.0988055726,-22.4083158303,1.64634007281,-0.0,22.4083158303,1.2
18.088143,-0.276557804079,0.54878002427,0,0.276557804079,1.06242522292,-0.731706699026,0,-1.06242522292,-22.5492525048,1.15853560679,-0.0,22.5492525048,1.2
18.187009,-0.235807090415,0.670731140774,0,0.235807090415,1.12589929018,-0.853657815531,0,-1.12589929018,-22.6578927196,1.34146228155,-0.0,22.6578927196,1.2
18.28529,-0.268307627224,0.487804466018,0,0.268307627224,1.17379225079,-0.731706699026,0,-1.17379225079,-22.8043989299,1.4024378398,-0.0,22.8043989299,1.2
18.383707,-0.308120711143,0.304877791261,0,0.308120711143,1.21924618839,-1.03658449029,0,-1.21924618839,-22.9308158887,1.09756004854,-0.0,22.9308158887,1.2
18.482435,-0.391836025251,0.243902233009,0,0.391836025251,1.18285420243,-0.670731140774,0,-1.18285420243,-23.0494967497,1.64634007281,-0.0,23.0494967497,1.2
18.580961,-0.398554522826,0.365853349513,0,0.398554522826,1.24047448709,-0.792682257279,0,-1.24047448709,-23.196978828,1.4024378398,-0.0,23.196978828,1.2
18.679631,-0.438671118984,0.609755582522,0,0.438671118984,1.24256085387,-0.853657815531,0,-1.24256085387,-23.3033385272,1.09756004854,-0.0,23.3033385272,1.2
18.778241,-0.39430942633,0.243902233009,0,0.39430942633,1.19811850786,-0.914633373783,0,-1.19811850786,-23.4330205934,1.46341339805,-0.0,23.4330205934,1.2
18.876438,-0.360106035242,0.731706699026,0,0.360106035242,1.05611996235,-0.731706699026,0,-1.05611996235,-23.6066336549,1.64634007281,-0.0,23.6066336549,1.2
18.975128,-0.263392355287,0.609755582522,0,0.263392355287,1.12008182611,-0.731706699026,0,-1.12008182611,-23.7176204125,0.792682257279,-0.0,23.7176204125,1.2
19.074315,-0.253477610065,0.243902233009,0,0.253477610065,1.10887814406,-0.853657815531,0,-1.10887814406,-23.8430434879,1.76829118931,-0.0,23.8430434879,1.2
19.173823,-0.199313450481,0.609755582522,0,0.199313450481,1.1200590975,-0.792682257279,0,-1.1200590975,-24.0078496539,1.2804867233,-0.0,24.0078496539,1.2
19.272773,-0.196138288923,0.365853349513,0,0.196138288923,1.10786410059,-0.731706699026,0,-1.10786410059,-24.0913304543,0.609755582522,-0.0,24.0913304543,1.2
19.371187,-0.232632104984,0.304877791261,0,0.232632104984,1.12407764621,-0.731706699026,0,-1.12407764621,-24.2307519222,1.89024230582,-0.0,24.2307519222,1.2
19.468869,-0.270723426777,0.487804466018,0,0.270723426777,1.210390846,-0.975608932035,0,-1.210390846,-24.3850323189,1.03658449029,-0.0,24.3850323189,1.2
19.567459,-0.310470973636,0.365853349513,0,0.310470973636,1.17127882555,-0.609755582522,0,-1.17127882555,-24.4729336527,0.975608932035,-0.0,24.4729336527,1.2
19.666183,-0.28746689195,0.487804466018,0,0.28746689195,1.15231999242,-0.670731140774,0,-1.15231999242,-24.6216496516,1.52438895631,-0.0,24.6216496516,1.2
19.764684,-0.306842963244,0.487804466018,0,0.306842963244,1.24646460552,-0.792682257279,0,-1.24646460552,-24.7460247963,0.975608932035,-0.0,24.7460247963,1.2
19.863676,-0.319357390531,0.609755582522,0,0.319357390531,1.18274461415,-0.609755582522,0,-1.18274461415,-24.8491069915,1.4024378398,-0.0,24.8491069915,1.2
19.961619,-0.331119374211,0.365853349513,0,0.331119374211,1.16907564957,-0.792682257279,0,-1.16907564957,-25.0244290985,1.64634007281,-0.0,25.0244290985,1.2
20.060283,-0.290531277774,0.243902233009,0,0.290531277774,1.17955345115,-0.792682257279,0,-1.17955345115,-25.1393012595,0.731706699026,-0.0,25.1393012595,1.2
20.159011,-0.266553315047,0.487804466018,0,0.266553315047,1.19397737381,-0.670731140774,0,-1.19397737381,-25.2512828208,1.52438895631,-0.0,25.2512828208,1.2
20.257864,-0.263899078075,0.365853349513,0,0.263899078075,1.1680274568,-0.792682257279,0,-1.1680274568,-25.4169653788,1.4024378398,-0.0,25.4169653788,1.2
20.357135,-0.355981233617,0.0609755582522,0,0.355981233617,1.19843734098,-0.914633373783,0,-1.19843734098,-25.5184179798,0.914633373783,-0.0,25.5184179798,1.2
20.454803,-0.379532792703,0.304877791261,0,0.379532792703,1.18224593877,-0.670731140774,0,-1.18224593877,-25.6461706096,1.82926674757,-0.0,25.6461706096,1.2
20.552989,-0.31124389146,0.365853349513,0,0.31124389146,1.19733864018,-0.853657815531,0,-1.19733864018,-25.7988097066,1.09756004854,-0.0,25.7988097066,1.2
20.651038,-0.225808662733,0.426828907765,0,0.225808662733,1.17923762159,-0.792682257279,0,-1.17923762159,-25.8980245583,0.914633373783,-0.0,25.8980245583,1.2
20.749461,-0.261638251115,0.243902233009,0,0.261638251115,1.18342512203,-0.792682257279,0,-1.18342512203,-26.0532204178,1.58536451456,-0.0,26.0532204178,1.2
20.848684,-0.359956953459,0.121951116504,0,0.359956953459,1.08900061812,-0.914633373783,0,-1.08900061812,-26.188059704,0.975608932035,-0.0,26.188059704,1.2
20.947365,-0.191059964563,0.365853349513,0,0.191059964563,1.10715424003,-0.670731140774,0,-1.10715424003,-26.2969398584,1.52438895631,-0.0,26.2969398584,1.2
21.046018,-0.265458594042,0.304877791261,0,0.265458594042,1.13657459832,-0.914633373783,0,-1.13657459832,-26.4563783053,1.70731563106,-0.0,26.4563783053,1.2
21.144697,-0.292192042216,0.365853349513,15,15.2921920422,1.15110311623,-0.792682257279,15,13.8488968838,-26.5791861012,0.975608932035,-0.0,26.5791861012,1.2
21.243359,-0.29050897742,0.54878002427,15,15.2905089774,1.16292853403,-0.731706699026,15,13.837071466,-26.6939880153,1.46341339805,-0.0,26.6939880153,1.2
21.341276,-0.304545714189,0.426828907765,15,15.3045457142,1.17228864368,-0.487804466018,15,13.8277113563,-26.8392502218,1.09756004854,-0.0,26.8392502218,1.2
21.440211,-0.30132315287,0.609755582522,15,15.3013231529,1.21143866786,-0.792682257279,15,13.7885613321,-26.9321820407,0.670731140774,-0.0,26.9321820407,1.2
21.53868,-0.342431700628,0.426828907765,15,15.3424317006,1.16470347799,-0.54878002427,15,13.835296522,-27.071769083,1.82926674757,-0.0,27.071769083,1.2
21.637016,-0.311282474518,0.365853349513,15,15.3112824745,1.22062613918,-0.975608932035,15,13.7793738608,-27.2435880034,1.15853560679,-0.0,27.2435880034,1.2
21.73549,-0.261717935319,0.304877791261,15,15.2617179353,1.16090006671,-1.03658449029,15,13.8390999333,-27.3418386101,1.09756004854,-0.0,27.3418386101,1.2
21.83466,-0.339228579397,0.365853349513,15,15.3392285794,1.2088927966,-0.731706699026,15,13.7911072034,-27.4986731573,1.89024230582,-0.0,27.4986731573,1.2
21.932968,-0.362678681046,0.365853349513,15,15.362678681,1.22274686929,-1.03658449029,15,13.7772531307,-27.6329327994,1.15853560679,-0.0,27.6329327994,1.2
22.031549,-0.329531261648,0.609755582522,15,15.3295312616,1.17040745251,-0.54878002427,15,13.8295925475,-27.7313382001,1.4024378398,-0.0,27.7313382001,1.2
22.129387,-0.393502844078,0.609755582522,15,15.3935028441,1.18142758773,-0.670731140774,15,13.8185724123,-27.8736790567,1.34146228155,-0.0,27.8736790567,1.2
22.227953,-0.350308224141,0.426828907765,15,15.3503082241,1.22887554664,-0.914633373783,15,13.7711244534,-27.9791573216,0.853657815531,-0.0,27.9791573216,1.2
22.326818,-0.299701958458,0.304877791261,15,15.2997019585,1.29983080023,-0.731706699026,15,13.7001691998,-28.0980852764,1.64634007281,-0.0,28.0980852764,1.2
22.42499,-0.23278367847,0.182926674757,15,15.2327836785,1.1786576064,-1.09756004854,15,13.8213423936,-28.285325418,1.70731563106,-0.0,28.285325418,1.2
22.524001,-0.213980020116,0.243902233009,15,15.2139800201,1.18668805262,-0.975608932035,15,13.8133119474,-28.3869818328,0.914633373783,-0.0,28.3869818328,1.2
22.6223,-0.190643107662,0.426828907765,15,15.1906431077,1.12325212456,-0.731706699026,15,13.8767478754,-28.5017434956,1.76829118931,-0.0,28.5017434956,1.2
22.719818,-0.220609365978,0.609755582522,15,15.220609366,1.15856568184,-0.792682257279,15,13.8414343182,-28.6703261512,1.34146228155,-0.0,28.6703261512,1.2
22.818485,-0.273011611197,0.426828907765,15,15.2730116112,1.16200731805,-0.853657815531,15,13.8379926819,-28.7671944108,0.792682257279,-0.0,28.7671944108,1.2
22.916679,-0.306700074488,0.426828907765,15,15.3067000745,1.16887080654,-0.853657815531,15,13.8311291935,-28.892022511,1.58536451456,-0.0,28.892022511,1.2
23.01044,-0.345784135022,0.426828907765,15,15.345784135,1.16910311304,-0.731706699026,15,13.830896887,-29.0496057543,1.21951116504,-0.0,29.0496057543,1.2
23.107153,-0.290061572618,0.365853349513,15,15.2900615726,1.1793789112,-0.914633373783,15,13.8206210888,-29.1560539259,1.09756004854,-0.0,29.1560539259,1.2
23.204201,-0.22267189103,0.54878002427,15,15.222671891,1.17606590559,-0.792682257279,15,13.8239340944,-29.3028199461,1.82926674757,-0.0,29.3028199461,1.2
23.30157,-0.229009729933,0.426828907765,15,15.2290097299,1.16757349905,-0.914633373783,15,13.8324265009,-29.447814403,1.09756004854,-0.0,29.447814403,1.2
23.399534,-0.278053561674,0.54878002427,15,15.2780535617,1.13392740992,-0.975608932035,15,13.8660725901,-29.5492357,1.09756004854,-0.0,29.5492357,1.2
23.497822,-0.324619226583,0.487804466018,15,15.3246192266,1.13366199431,-0.731706699026,15,13.8663380057,-29.700165972,1.64634007281,-0.0,29.700165972,1.2
23.596426,-0.338745860973,0.243902233009,15,15.338745861,1.14585902142,-0.731706699026,15,13.8541409786,-29.8283228287,0.731706699026,-0.0,29.8283228287,1.2
23.694511,-0.304585902154,0.304877791261,15,15.3045859022,1.09762049789,-0.792682257279,15,13.9023795021,-29.9387107809,1.52438895631,-0.0,29.9387107809,1.2
23.793015,-0.322809405243,0.426828907765,15,15.3228094052,1.08979127033,-0.792682257279,15,13.9102087297,-30.096368534,1.58536451456,-0.0,30.096368534,1.2
23.891578,-0.358027976001,0.487804466018,15,15.358027976,1.09221333604,-0.792682257279,15,13.907786664,-30.2167267843,0.914633373783,-0.0,30.2167267843,1.2
23.989159,-0.291089163086,0.426828907765,15,15.2910891631,1.09993806335,-0.731706699026,15,13.9000619367,-30.3438450593,1.52438895631,-0.0,30.3438450593,1.2
24.087766,-0.277035210757,0.121951116504,15,15.2770352108,1.10204389626,-0.914633373783,15,13.8979561037,-30.492975203,1.52438895631,-0.0,30.492975203,1.2
24.185965,-0.333839996036,0.487804466018,15,15.333839996,1.12414238801,-0.975608932035,15,13.875857612,-30.6041314649,0.914633373783,-0.0,30.6041314649,1.2
24.284405,-0.415226124245,0.182926674757,15,15.4152261242,1.13425790048,-0.792682257279,15,13.8657420995,-30.7347700686,1.46341339805,-0.0,30.7347700686,1.2
24.382531,-0.387519927323,0.487804466018,15,15.3875199273,1.15531444753,-0.731706699026,15,13.8446855525,-30.8750407727,1.15853560679,-0.0,30.8750407727,1.2
24.481278,-0.413875674134,0.304877791261,15,15.4138756741,1.17320315819,-0.670731140774,15,13.8267968418,-30.9860750922,1.09756004854,-0.0,30.9860750922,1.2
24.579926,-0.422482991769,0.426828907765,15,15.4224829918,1.25963479981,-0.670731140774,15,13.7403652002,-31.1240206561,1.52438895631,-0.0,31.1240206561,1.2
24.678363,-0.401786553717,0.487804466018,15,15.4017865537,1.28594846001,-0.792682257279,15,13.71405154,-31.2564486294,0.975608932035,-0.0,31.2564486294,1.2
24.777344,-0.355429364203,0.54878002427,15,15.3554293642,1.32763837124,-0.670731140774,15,13.6723616288,-31.3723935226,1.34146228155,-0.0,31.3723935226,1.2
24.875844,-0.23065988146,0.426828907765,15,15.2306598815,1.24089848978,-0.853657815531,15,13.7591015102,-31.5232271729,1.46341339805,-0.0,31.5232271729,1.2
24.974512,-0.23605787981,0.426828907765,15,15.2360578798,1.27129118885,-0.914633373783,15,13.7287088111,-31.6485147839,1.09756004854,-0.0,31.6485147839,1.2
25.073494,-0.249690663108,0.304877791261,15,15.2496906631,1.25571566967,-0.792682257279,15,13.7442843303,-31.7734725807,1.52438895631,-0.0,31.7734725807,1.2
25.171917,-0.15910342003,0.243902233009,15,15.15910342,1.12851497708,-0.731706699026,15,13.8714850229,-31.9194975569,1.34146228155,-0.0,31.9194975569,1.2
25.270551,-0.0979740591532,0.243902233009,15,15.0979740592,1.08891858565,-0.853657815531,15,13.9110814144,-32.0366387093,1.09756004854,-0.0,32.0366387093,1.2
25.369222,-0.0953542555754,0.426828907765,15,15.0953542556,1.08209461941,-0.914633373783,15,13.9179053806,-32.1664364846,1.4024378398,-0.0,32.1664364846,1.2
25.467863,-0.192759434507,0.304877791261,15,15.1927594345,1.12315949158,-0.914633373783,15,13.8768405084,-32.3062901339,1.2804867233,-0.0,32.3062901339,1.2
25.566363,-0.248113286473,0.365853349513,15,15.2481132865,1.10914215466,-0.792682257279,15,13.8908578453,-32.4225025207,1.4024378398,-0.0,32.4225025207,1.2
25.66057,-0.385426885118,0.487804466018,15,15.3854268851,1.13718051661,-0.914633373783,15,13.8628194834,-32.5664206244,1.4024378398,-0.0,32.5664206244,1.2
25.759628,-0.307934894549,0.182926674757,15,15.3079348945,1.16774972063,-0.731706699026,15,13.8322502794,-32.6982583811,1.46341339805,-0.0,32.6982583811,1.2
25.858295,-0.322197863323,0.365853349513,15,15.3221978633,1.15145769202,-0.731706699026,15,13.848542308,-32.8193702416,1.34146228155,-0.0,32.8193702416,1.2
25.9576,-0.243546448086,0.304877791261,15,15.2435464481,1.13608822781,-0.609755582522,15,13.8639117722,-32.9600155608,1.34146228155,-0.0,32.9600155608,1.2
26.054762,-0.228561733186,0.304877791261,15,15.2285617332,1.12037523784,-0.853657815531,15,13.8796247622,-33.0859770325,1.09756004854,-0.0,33.0859770325,1.2
26.155036,-0.268077802268,0.243902233009,15,15.2680778023,1.13789141192,-0.853657815531,15,13.8621085881,-33.2052348826,1.34146228155,-0.0,33.2052348826,1.2
26.25322,-0.247581318182,0.426828907765,15,15.2475813182,1.22988418039,-0.975608932035,15,13.7701158196,-33.3448741592,1.2804867233,-0.0,33.3448741592,1.2
26.351659,-0.302890552038,0.54878002427,15,15.302890552,1.17791832472,-0.792682257279,15,13.8220816753,-33.4706392623,1.21951116504,-0.0,33.4706392623,1.2
26.450466,-0.355664206718,0.365853349513,15,15.3556642067,1.29070222676,-0.609755582522,15,13.7092977732,-33.6001611039,1.4024378398,-0.0,33.6001611039,1.2
26.548719,-0.302954215387,0.304877791261,15,15.3029542154,1.12915204149,-0.731706699026,15,13.8708479585,-33.739817044,1.2804867233,-0.0,33.739817044,1.2
26.647122,-0.298036201508,0.365853349513,15,15.2980362015,1.15724776524,-0.731706699026,15,13.8427522348,-33.8639497058,1.34146228155,-0.0,33.8639497058,1.2
26.74585,-0.252480715281,0.487804466018,15,15.2524807153,1.12804919601,-0.792682257279,15,13.871950804,-34.0046736622,1.64634007281,-0.0,34.0046736622,1.2
26.844248,-0.307328616021,0.365853349513,15,15.307328616,1.15637719928,-0.54878002427,15,13.8436228007,-34.1427471074,1.2804867233,-0.0,34.1427471074,1.2
26.942975,-0.273980708897,0.426828907765,15,15.2739807089,1.28610601799,-0.914633373783,15,13.713893982,-34.2645623631,1.21951116504,-0.0,34.2645623631,1.2
27.04109,-0.214943934177,0.426828907765,15,15.2149439342,1.22462361593,-0.914633373783,15,13.7753763841,-34.4036863566,1.34146228155,-0.0,34.4036863566,1.2
27.139448,-0.178893206466,0.243902233009,15,15.1788932065,1.11084692833,-0.670731140774,15,13.8891530717,-34.5319405613,1.34146228155,-0.0,34.5319405613,1.2
27.238526,-0.117420005055,0.487804466018,15,15.1174200051,1.12844643111,-0.853657815531,15,13.8715535689,-34.6628060982,1.4024378398,-0.0,34.6628060982,1.2
27.337379,-0.111924218498,0.182926674757,15,15.1119242185,1.17350160933,-0.731706699026,15,13.8264983907,-34.7942938298,1.15853560679,-0.0,34.7942938298,1.2
